Station,Data_Type,Date,Value
GHCND:USW00094789,ASTP,2013-09-01T00:00:00,1016
GHCND:USW00094789,AWBT,2013-09-01T00:00:00,15.31
GHCND:USW00094789,AWND,2013-09-01T00:00:00,9.8
GHCND:USW00094789,CDSD,2013-09-01T00:00:00,1048
GHCND:USW00094789,CLDD,2013-09-01T00:00:00,111
GHCND:USW00094789,DP01,2013-09-01T00:00:00,7
GHCND:USW00094789,DP10,2013-09-01T00:00:00,3
GHCND:USW00094789,DP1X,2013-09-01T00:00:00,1
GHCND:USW00094789,DSND,2013-09-01T00:00:00,0
GHCND:USW00094789,DSNW,2013-09-01T00:00:00,0
GHCND:USW00094789,DT00,2013-09-01T00:00:00,0
GHCND:USW00094789,DT32,2013-09-01T00:00:00,0
GHCND:USW00094789,DX32,2013-09-01T00:00:00,0
GHCND:USW00094789,DX70,2013-09-01T00:00:00,27
GHCND:USW00094789,DX90,2013-09-01T00:00:00,0
GHCND:USW00094789,DYFG,2013-09-01T00:00:00,3
GHCND:USW00094789,DYNT,2013-09-01T00:00:00,20130924
GHCND:USW00094789,DYSD,2013-09-01T00:00:00,20130930
GHCND:USW00094789,DYSN,2013-09-01T00:00:00,20130930
GHCND:USW00094789,DYXP,2013-09-01T00:00:00,20130922
GHCND:USW00094789,AWND,2013-10-01T00:00:00,10.5
GHCND:USW00094789,CDSD,2013-10-01T00:00:00,1084
GHCND:USW00094789,CLDD,2013-10-01T00:00:00,36
GHCND:USW00094789,DP01,2013-10-01T00:00:00,4
GHCND:USW00094789,DP10,2013-10-01T00:00:00,1
GHCND:USW00094789,DP1X,2013-10-01T00:00:00,0
GHCND:USW00094789,DSND,2013-10-01T00:00:00,0
GHCND:USW00094789,DSNW,2013-10-01T00:00:00,0
GHCND:USW00094789,DT00,2013-10-01T00:00:00,0
GHCND:USW00094789,DT32,2013-10-01T00:00:00,0
GHCND:USW00094789,DX32,2013-10-01T00:00:00,0
GHCND:USW00094789,DX70,2013-10-01T00:00:00,10
GHCND:USW00094789,DX90,2013-10-01T00:00:00,0
GHCND:USW00094789,DYFG,2013-10-01T00:00:00,2
GHCND:USW00094789,DYNT,2013-10-01T00:00:00,20131025
GHCND:USW00094789,DYSD,2013-10-01T00:00:00,20131031
GHCND:USW00094789,DYSN,2013-10-01T00:00:00,20131031
GHCND:USW00094789,DYXP,2013-10-01T00:00:00,20131007
GHCND:USW00094789,DYXT,2013-10-01T00:00:00,20131002
GHCND:USW00094789,EMNT,2013-10-01T00:00:00,39
GHCND:USW00094789,EMSD,2013-10-01T00:00:00,0
GHCND:USW00094789,EMSN,2013-10-01T00:00:00,0
GHCND:USW00094789,ADPT,2013-11-01T00:00:00,-1.39
GHCND:USW00094789,ASLP,2013-11-01T00:00:00,1021.9
GHCND:USW00094789,ASTP,2013-11-01T00:00:00,1020.9
GHCND:USW00094789,AWBT,2013-11-01T00:00:00,3.98
GHCND:USW00094789,AWND,2013-11-01T00:00:00,12.8
GHCND:USW00094789,CDSD,2013-11-01T00:00:00,1084
GHCND:USW00094789,CLDD,2013-11-01T00:00:00,0
GHCND:USW00094789,DP01,2013-11-01T00:00:00,9
GHCND:USW00094789,DP10,2013-11-01T00:00:00,4
GHCND:USW00094789,DP1X,2013-11-01T00:00:00,1
GHCND:USW00094789,DSND,2013-11-01T00:00:00,0
GHCND:USW00094789,DSNW,2013-11-01T00:00:00,0
GHCND:USW00094789,DT00,2013-11-01T00:00:00,0
GHCND:USW00094789,DT32,2013-11-01T00:00:00,10
GHCND:USW00094789,DX32,2013-11-01T00:00:00,1
GHCND:USW00094789,DX70,2013-11-01T00:00:00,0
GHCND:USW00094789,DX90,2013-11-01T00:00:00,0
GHCND:USW00094789,DYFG,2013-11-01T00:00:00,6
GHCND:USW00094789,DYNT,2013-11-01T00:00:00,20131125
GHCND:USW00094789,DYSD,2013-11-01T00:00:00,20131130
GHCND:USW00094789,DYSN,2013-11-01T00:00:00,20131112
GHCND:USW00094789,DYXP,2013-11-01T00:00:00,20131127
GHCND:USW00094789,ADPT,2013-12-01T00:00:00,-2.45
GHCND:USW00094789,ASLP,2013-12-01T00:00:00,1019.9
GHCND:USW00094789,ASTP,2013-12-01T00:00:00,1018.9
GHCND:USW00094789,AWBT,2013-12-01T00:00:00,1.42
GHCND:USW00094789,AWND,2013-12-01T00:00:00,11
GHCND:USW00094789,CDSD,2013-12-01T00:00:00,1084
GHCND:USW00094789,CLDD,2013-12-01T00:00:00,0
GHCND:USW00094789,DP01,2013-12-01T00:00:00,11
GHCND:USW00094789,DP10,2013-12-01T00:00:00,9
GHCND:USW00094789,DP1X,2013-12-01T00:00:00,1
GHCND:USW00094789,DSND,2013-12-01T00:00:00,1
GHCND:USW00094789,DSNW,2013-12-01T00:00:00,2
GHCND:USW00094789,DT00,2013-12-01T00:00:00,0
GHCND:USW00094789,DT32,2013-12-01T00:00:00,19
GHCND:USW00094789,DX32,2013-12-01T00:00:00,3
GHCND:USW00094789,DX70,2013-12-01T00:00:00,0
GHCND:USW00094789,DX90,2013-12-01T00:00:00,0
GHCND:USW00094789,DYFG,2013-12-01T00:00:00,5
GHCND:USW00094789,DYNT,2013-12-01T00:00:00,20131225
GHCND:USW00094789,DYSD,2013-12-01T00:00:00,20131211
GHCND:USW00094789,DYSN,2013-12-01T00:00:00,20131214
GHCND:USW00094789,DYXP,2013-12-01T00:00:00,20131229
GHCND:USW00094789,ADPT,2014-01-01T00:00:00,-8.44
GHCND:USW00094789,ASLP,2014-01-01T00:00:00,1017.4
GHCND:USW00094789,ASTP,2014-01-01T00:00:00,1016.3
GHCND:USW00094789,AWBT,2014-01-01T00:00:00,-3.54
GHCND:USW00094789,AWND,2014-01-01T00:00:00,13
GHCND:USW00094789,CDSD,2014-01-01T00:00:00,0
GHCND:USW00094789,CLDD,2014-01-01T00:00:00,0
GHCND:USW00094789,DP01,2014-01-01T00:00:00,12
GHCND:USW00094789,DP10,2014-01-01T00:00:00,9
GHCND:USW00094789,DP1X,2014-01-01T00:00:00,0
GHCND:USW00094789,DSND,2014-01-01T00:00:00,13
GHCND:USW00094789,DSNW,2014-01-01T00:00:00,4
GHCND:USW00094789,DT00,2014-01-01T00:00:00,0
GHCND:USW00094789,DT32,2014-01-01T00:00:00,26
GHCND:USW00094789,DX32,2014-01-01T00:00:00,11
GHCND:USW00094789,DX70,2014-01-01T00:00:00,0
GHCND:USW00094789,DX90,2014-01-01T00:00:00,0
GHCND:USW00094789,DYNT,2014-01-01T00:00:00,20140104
GHCND:USW00094789,DYSD,2014-01-01T00:00:00,20140123
GHCND:USW00094789,DYSN,2014-01-01T00:00:00,20140121
GHCND:USW00094789,DYXP,2014-01-01T00:00:00,20140111
GHCND:USW00094789,DYXT,2014-01-01T00:00:00,20140111
GHCND:USW00094789,ADPT,2014-02-01T00:00:00,-7.62
GHCND:USW00094789,ASLP,2014-02-01T00:00:00,1017.9
GHCND:USW00094789,ASTP,2014-02-01T00:00:00,1016.9
GHCND:USW00094789,AWBT,2014-02-01T00:00:00,-2.61
GHCND:USW00094789,AWND,2014-02-01T00:00:00,11.4
GHCND:USW00094789,CDSD,2014-02-01T00:00:00,0
GHCND:USW00094789,CLDD,2014-02-01T00:00:00,0
GHCND:USW00094789,DP01,2014-02-01T00:00:00,12
GHCND:USW00094789,DP10,2014-02-01T00:00:00,9
GHCND:USW00094789,DP1X,2014-02-01T00:00:00,3
GHCND:USW00094789,DSND,2014-02-01T00:00:00,19
GHCND:USW00094789,DSNW,2014-02-01T00:00:00,7
GHCND:USW00094789,DT00,2014-02-01T00:00:00,0
GHCND:USW00094789,DT32,2014-02-01T00:00:00,24
GHCND:USW00094789,DX32,2014-02-01T00:00:00,10
GHCND:USW00094789,DX70,2014-02-01T00:00:00,0
GHCND:USW00094789,DX90,2014-02-01T00:00:00,0
GHCND:USW00094789,DYFG,2014-02-01T00:00:00,5
GHCND:USW00094789,DYNT,2014-02-01T00:00:00,20140228
GHCND:USW00094789,DYSD,2014-02-01T00:00:00,20140218
GHCND:USW00094789,DYSN,2014-02-01T00:00:00,20140203
GHCND:USW00094789,DYXP,2014-02-01T00:00:00,20140213
GHCND:USW00094789,ADPT,2014-03-01T00:00:00,-6.83
GHCND:USW00094789,ASLP,2014-03-01T00:00:00,1016.6
GHCND:USW00094789,ASTP,2014-03-01T00:00:00,1015.8
GHCND:USW00094789,AWBT,2014-03-01T00:00:00,-0.24
GHCND:USW00094789,AWND,2014-03-01T00:00:00,13.4
GHCND:USW00094789,CDSD,2014-03-01T00:00:00,0
GHCND:USW00094789,CLDD,2014-03-01T00:00:00,0
GHCND:USW00094789,DP01,2014-03-01T00:00:00,7
GHCND:USW00094789,DP10,2014-03-01T00:00:00,5
GHCND:USW00094789,DP1X,2014-03-01T00:00:00,1
GHCND:USW00094789,DSND,2014-03-01T00:00:00,1
GHCND:USW00094789,DSNW,2014-03-01T00:00:00,0
GHCND:USW00094789,DT00,2014-03-01T00:00:00,0
GHCND:USW00094789,DT32,2014-03-01T00:00:00,19
GHCND:USW00094789,DX32,2014-03-01T00:00:00,2
GHCND:USW00094789,DX70,2014-03-01T00:00:00,0
GHCND:USW00094789,DX90,2014-03-01T00:00:00,0
GHCND:USW00094789,DYFG,2014-03-01T00:00:00,5
GHCND:USW00094789,DYNT,2014-03-01T00:00:00,20140304
GHCND:USW00094789,DYSD,2014-03-01T00:00:00,20140303
GHCND:USW00094789,DYSN,2014-03-01T00:00:00,20140303
GHCND:USW00094789,DYXP,2014-03-01T00:00:00,20140329
GHCND:USW00094789,ADPT,2014-04-01T00:00:00,1.49
GHCND:USW00094789,ASLP,2014-04-01T00:00:00,1017.8
GHCND:USW00094789,ASTP,2014-04-01T00:00:00,1016.9
GHCND:USW00094789,AWBT,2014-04-01T00:00:00,6.28
GHCND:USW00094789,AWND,2014-04-01T00:00:00,13.2
GHCND:USW00094789,CDSD,2014-04-01T00:00:00,0
GHCND:USW00094789,CLDD,2014-04-01T00:00:00,0
GHCND:USW00094789,DP01,2014-04-01T00:00:00,10
GHCND:USW00094789,DP10,2014-04-01T00:00:00,6
GHCND:USW00094789,DP1X,2014-04-01T00:00:00,1
GHCND:USW00094789,DSND,2014-04-01T00:00:00,0
GHCND:USW00094789,DSNW,2014-04-01T00:00:00,0
GHCND:USW00094789,DT00,2014-04-01T00:00:00,0
GHCND:USW00094789,DT32,2014-04-01T00:00:00,1
GHCND:USW00094789,DX32,2014-04-01T00:00:00,0
GHCND:USW00094789,DX70,2014-04-01T00:00:00,0
GHCND:USW00094789,DX90,2014-04-01T00:00:00,0
GHCND:USW00094789,DYFG,2014-04-01T00:00:00,4
GHCND:USW00094789,DYNT,2014-04-01T00:00:00,20140416
GHCND:USW00094789,DYSD,2014-04-01T00:00:00,20140430
GHCND:USW00094789,DYSN,2014-04-01T00:00:00,20140415
GHCND:USW00094789,DYXP,2014-04-01T00:00:00,20140430
GHCND:USW00094789,ADPT,2014-05-01T00:00:00,8.85
GHCND:USW00094789,ASLP,2014-05-01T00:00:00,1016.4
GHCND:USW00094789,ASTP,2014-05-01T00:00:00,1015.4
GHCND:USW00094789,AWBT,2014-05-01T00:00:00,12.7
GHCND:USW00094789,AWND,2014-05-01T00:00:00,10.5
GHCND:USW00094789,CDSD,2014-05-01T00:00:00,30
GHCND:USW00094789,CLDD,2014-05-01T00:00:00,30
GHCND:USW00094789,DP01,2014-05-01T00:00:00,12
GHCND:USW00094789,DP10,2014-05-01T00:00:00,7
GHCND:USW00094789,DP1X,2014-05-01T00:00:00,1
GHCND:USW00094789,DSND,2014-05-01T00:00:00,0
GHCND:USW00094789,DSNW,2014-05-01T00:00:00,0
GHCND:USW00094789,DT00,2014-05-01T00:00:00,0
GHCND:USW00094789,DT32,2014-05-01T00:00:00,0
GHCND:USW00094789,DX32,2014-05-01T00:00:00,0
GHCND:USW00094789,DX70,2014-05-01T00:00:00,16
GHCND:USW00094789,DX90,2014-05-01T00:00:00,0
GHCND:USW00094789,DYFG,2014-05-01T00:00:00,6
GHCND:USW00094789,DYNT,2014-05-01T00:00:00,20140503
GHCND:USW00094789,DYSD,2014-05-01T00:00:00,20140531
GHCND:USW00094789,DYSN,2014-05-01T00:00:00,20140531
GHCND:USW00094789,DYXP,2014-05-01T00:00:00,20140516
GHCND:USW00094789,ADPT,2014-06-01T00:00:00,14.62
GHCND:USW00094789,ASLP,2014-06-01T00:00:00,1015.9
GHCND:USW00094789,ASTP,2014-06-01T00:00:00,1015.1
GHCND:USW00094789,AWBT,2014-06-01T00:00:00,17.58
GHCND:USW00094789,AWND,2014-06-01T00:00:00,9.4
GHCND:USW00094789,CDSD,2014-06-01T00:00:00,229
GHCND:USW00094789,CLDD,2014-06-01T00:00:00,199
GHCND:USW00094789,DP01,2014-06-01T00:00:00,7
GHCND:USW00094789,DP10,2014-06-01T00:00:00,3
GHCND:USW00094789,DP1X,2014-06-01T00:00:00,0
GHCND:USW00094789,DSND,2014-06-01T00:00:00,0
GHCND:USW00094789,DSNW,2014-06-01T00:00:00,0
GHCND:USW00094789,DT00,2014-06-01T00:00:00,0
GHCND:USW00094789,DT32,2014-06-01T00:00:00,0
GHCND:USW00094789,DX32,2014-06-01T00:00:00,0
GHCND:USW00094789,DX70,2014-06-01T00:00:00,29
GHCND:USW00094789,DX90,2014-06-01T00:00:00,1
GHCND:USW00094789,DYFG,2014-06-01T00:00:00,6
GHCND:USW00094789,DYNT,2014-06-01T00:00:00,20140601
GHCND:USW00094789,DYSD,2014-06-01T00:00:00,20140630
GHCND:USW00094789,DYSN,2014-06-01T00:00:00,20140630
GHCND:USW00094789,DYXP,2014-06-01T00:00:00,20140613
GHCND:USW00094789,ADPT,2014-07-01T00:00:00,16.88
GHCND:USW00094789,ASLP,2014-07-01T00:00:00,1015.1
GHCND:USW00094789,ASTP,2014-07-01T00:00:00,1014.2
GHCND:USW00094789,AWBT,2014-07-01T00:00:00,19.55
GHCND:USW00094789,AWND,2014-07-01T00:00:00,10.7
GHCND:USW00094789,CDSD,2014-07-01T00:00:00,554
GHCND:USW00094789,CLDD,2014-07-01T00:00:00,324
GHCND:USW00094789,DP01,2014-07-01T00:00:00,13
GHCND:USW00094789,DP10,2014-07-01T00:00:00,6
GHCND:USW00094789,DP1X,2014-07-01T00:00:00,2
GHCND:USW00094789,DSND,2014-07-01T00:00:00,0
GHCND:USW00094789,DSNW,2014-07-01T00:00:00,0
GHCND:USW00094789,DT00,2014-07-01T00:00:00,0
GHCND:USW00094789,DT32,2014-07-01T00:00:00,0
GHCND:USW00094789,DX32,2014-07-01T00:00:00,0
GHCND:USW00094789,DX70,2014-07-01T00:00:00,31
GHCND:USW00094789,DX90,2014-07-01T00:00:00,0
GHCND:USW00094789,DYFG,2014-07-01T00:00:00,1
GHCND:USW00094789,DYNT,2014-07-01T00:00:00,20140730
GHCND:USW00094789,DYSD,2014-07-01T00:00:00,20140731
GHCND:USW00094789,DYSN,2014-07-01T00:00:00,20140731
GHCND:USW00094789,DYTS,2014-07-01T00:00:00,4
GHCND:USW00094789,ADPT,2014-08-01T00:00:00,15.74
GHCND:USW00094789,ASLP,2014-08-01T00:00:00,1016.7
GHCND:USW00094789,ASTP,2014-08-01T00:00:00,1015.9
GHCND:USW00094789,AWBT,2014-08-01T00:00:00,18.71
GHCND:USW00094789,AWND,2014-08-01T00:00:00,8.7
GHCND:USW00094789,CDSD,2014-08-01T00:00:00,834
GHCND:USW00094789,CLDD,2014-08-01T00:00:00,281
GHCND:USW00094789,DP01,2014-08-01T00:00:00,7
GHCND:USW00094789,DP10,2014-08-01T00:00:00,6
GHCND:USW00094789,DP1X,2014-08-01T00:00:00,1
GHCND:USW00094789,DSND,2014-08-01T00:00:00,0
GHCND:USW00094789,DSNW,2014-08-01T00:00:00,0
GHCND:USW00094789,DT00,2014-08-01T00:00:00,0
GHCND:USW00094789,DT32,2014-08-01T00:00:00,0
GHCND:USW00094789,DX32,2014-08-01T00:00:00,0
GHCND:USW00094789,DX70,2014-08-01T00:00:00,31
GHCND:USW00094789,DX90,2014-08-01T00:00:00,0
GHCND:USW00094789,DYFG,2014-08-01T00:00:00,6
GHCND:USW00094789,DYNT,2014-08-01T00:00:00,20140824
GHCND:USW00094789,DYSD,2014-08-01T00:00:00,20140831
GHCND:USW00094789,DYSN,2014-08-01T00:00:00,20140831
GHCND:USW00094789,DYXP,2014-08-01T00:00:00,20140813
GHCND:USW00094789,ADPT,2014-09-01T00:00:00,14.08
GHCND:USW00094789,ASLP,2014-09-01T00:00:00,1019.4
GHCND:USW00094789,ASTP,2014-09-01T00:00:00,1018.6
GHCND:USW00094789,AWBT,2014-09-01T00:00:00,16.93
GHCND:USW00094789,AWND,2014-09-01T00:00:00,8.9
GHCND:USW00094789,CDSD,2014-09-01T00:00:00,996
GHCND:USW00094789,CLDD,2014-09-01T00:00:00,162
GHCND:USW00094789,DP01,2014-09-01T00:00:00,7
GHCND:USW00094789,DP10,2014-09-01T00:00:00,5
GHCND:USW00094789,DP1X,2014-09-01T00:00:00,0
GHCND:USW00094789,DSND,2014-09-01T00:00:00,0
GHCND:USW00094789,DSNW,2014-09-01T00:00:00,0
GHCND:USW00094789,DT00,2014-09-01T00:00:00,0
GHCND:USW00094789,DT32,2014-09-01T00:00:00,0
GHCND:USW00094789,DX32,2014-09-01T00:00:00,0
GHCND:USW00094789,DX70,2014-09-01T00:00:00,26
GHCND:USW00094789,DX90,2014-09-01T00:00:00,1
GHCND:USW00094789,DYFG,2014-09-01T00:00:00,7
GHCND:USW00094789,DYNT,2014-09-01T00:00:00,20140923
GHCND:USW00094789,DYSD,2014-09-01T00:00:00,20140930
GHCND:USW00094789,DYSN,2014-09-01T00:00:00,20140930
GHCND:USW00094789,DYTS,2014-09-01T00:00:00,1
GHCND:USW00094789,ADPT,2014-10-01T00:00:00,8.75
GHCND:USW00094789,ASLP,2014-10-01T00:00:00,1013.8
GHCND:USW00094789,ASTP,2014-10-01T00:00:00,1012.9
GHCND:USW00094789,AWBT,2014-10-01T00:00:00,12.04
GHCND:USW00094789,AWND,2014-10-01T00:00:00,12.1
GHCND:USW00094789,CDSD,2014-10-01T00:00:00,1017
GHCND:USW00094789,CLDD,2014-10-01T00:00:00,21
GHCND:USW00094789,DP01,2014-10-01T00:00:00,12
GHCND:USW00094789,DP10,2014-10-01T00:00:00,5
GHCND:USW00094789,DP1X,2014-10-01T00:00:00,1
GHCND:USW00094789,DSND,2014-10-01T00:00:00,0
GHCND:USW00094789,DSNW,2014-10-01T00:00:00,0
GHCND:USW00094789,DT00,2014-10-01T00:00:00,0
GHCND:USW00094789,DT32,2014-10-01T00:00:00,0
GHCND:USW00094789,DX32,2014-10-01T00:00:00,0
GHCND:USW00094789,DX70,2014-10-01T00:00:00,11
GHCND:USW00094789,DX90,2014-10-01T00:00:00,0
GHCND:USW00094789,DYFG,2014-10-01T00:00:00,8
GHCND:USW00094789,DYNT,2014-10-01T00:00:00,20141020
GHCND:USW00094789,DYSD,2014-10-01T00:00:00,20141031
GHCND:USW00094789,DYSN,2014-10-01T00:00:00,20141031
GHCND:USW00094789,DYTS,2014-10-01T00:00:00,1
GHCND:USW00094789,ADPT,2014-11-01T00:00:00,-1.03
GHCND:USW00094789,ASLP,2014-11-01T00:00:00,1017.4
GHCND:USW00094789,ASTP,2014-11-01T00:00:00,1016.4
GHCND:USW00094789,AWBT,2014-11-01T00:00:00,4.01
GHCND:USW00094789,AWND,2014-11-01T00:00:00,12.3
GHCND:USW00094789,CDSD,2014-11-01T00:00:00,1017
GHCND:USW00094789,CLDD,2014-11-01T00:00:00,0
GHCND:USW00094789,DP01,2014-11-01T00:00:00,8
GHCND:USW00094789,DP10,2014-11-01T00:00:00,6
GHCND:USW00094789,DP1X,2014-11-01T00:00:00,3
GHCND:USW00094789,DSND,2014-11-01T00:00:00,0
GHCND:USW00094789,DSNW,2014-11-01T00:00:00,0
GHCND:USW00094789,DT00,2014-11-01T00:00:00,0
GHCND:USW00094789,DT32,2014-11-01T00:00:00,9
GHCND:USW00094789,DX32,2014-11-01T00:00:00,0
GHCND:USW00094789,DX70,2014-11-01T00:00:00,0
GHCND:USW00094789,DX90,2014-11-01T00:00:00,0
GHCND:USW00094789,DYFG,2014-11-01T00:00:00,8
GHCND:USW00094789,DYHF,2014-11-01T00:00:00,2
GHCND:USW00094789,DYNT,2014-11-01T00:00:00,20141119
GHCND:USW00094789,DYSD,2014-11-01T00:00:00,20141130
GHCND:USW00094789,DYSN,2014-11-01T00:00:00,20141126
GHCND:USW00094789,ADPT,2014-12-01T00:00:00,-1.24
GHCND:USW00094789,ASLP,2014-12-01T00:00:00,1020.1
GHCND:USW00094789,ASTP,2014-12-01T00:00:00,1019.1
GHCND:USW00094789,AWBT,2014-12-01T00:00:00,2.74
GHCND:USW00094789,AWND,2014-12-01T00:00:00,11.9
GHCND:USW00094789,CDSD,2014-12-01T00:00:00,1017
GHCND:USW00094789,CLDD,2014-12-01T00:00:00,0
GHCND:USW00094789,DP01,2014-12-01T00:00:00,15
GHCND:USW00094789,DP10,2014-12-01T00:00:00,8
GHCND:USW00094789,DP1X,2014-12-01T00:00:00,3
GHCND:USW00094789,DSND,2014-12-01T00:00:00,0
GHCND:USW00094789,DSNW,2014-12-01T00:00:00,0
GHCND:USW00094789,DT00,2014-12-01T00:00:00,0
GHCND:USW00094789,DT32,2014-12-01T00:00:00,7
GHCND:USW00094789,DX32,2014-12-01T00:00:00,0
GHCND:USW00094789,DX70,2014-12-01T00:00:00,0
GHCND:USW00094789,DX90,2014-12-01T00:00:00,0
GHCND:USW00094789,DYFG,2014-12-01T00:00:00,12
GHCND:USW00094789,DYHF,2014-12-01T00:00:00,2
GHCND:USW00094789,DYNT,2014-12-01T00:00:00,20141208
GHCND:USW00094789,DYSD,2014-12-01T00:00:00,20141211
GHCND:USW00094789,DYSN,2014-12-01T00:00:00,20141210
GHCND:USW00094789,ADPT,2015-01-01T00:00:00,-9
GHCND:USW00094789,ASLP,2015-01-01T00:00:00,1019.9
GHCND:USW00094789,ASTP,2015-01-01T00:00:00,1019
GHCND:USW00094789,AWBT,2015-01-01T00:00:00,-3.12
GHCND:USW00094789,AWND,2015-01-01T00:00:00,13.6
GHCND:USW00094789,CDSD,2015-01-01T00:00:00,0
GHCND:USW00094789,CLDD,2015-01-01T00:00:00,0
GHCND:USW00094789,DP01,2015-01-01T00:00:00,11
GHCND:USW00094789,DP10,2015-01-01T00:00:00,7
GHCND:USW00094789,DP1X,2015-01-01T00:00:00,1
GHCND:USW00094789,DSND,2015-01-01T00:00:00,9
GHCND:USW00094789,DSNW,2015-01-01T00:00:00,5
GHCND:USW00094789,DT00,2015-01-01T00:00:00,0
GHCND:USW00094789,DT32,2015-01-01T00:00:00,26
GHCND:USW00094789,DX32,2015-01-01T00:00:00,8
GHCND:USW00094789,DX70,2015-01-01T00:00:00,0
GHCND:USW00094789,DX90,2015-01-01T00:00:00,0
GHCND:USW00094789,DYFG,2015-01-01T00:00:00,9
GHCND:USW00094789,DYHF,2015-01-01T00:00:00,2
GHCND:USW00094789,DYNT,2015-01-01T00:00:00,20150108
GHCND:USW00094789,DYSD,2015-01-01T00:00:00,20150128
GHCND:USW00094789,DYSN,2015-01-01T00:00:00,20150127
GHCND:USW00094789,AWND,2015-02-01T00:00:00,13.2
GHCND:USW00094789,CDSD,2015-02-01T00:00:00,0
GHCND:USW00094789,CLDD,2015-02-01T00:00:00,0
GHCND:USW00094789,DP01,2015-02-01T00:00:00,8
GHCND:USW00094789,DP10,2015-02-01T00:00:00,5
GHCND:USW00094789,DP1X,2015-02-01T00:00:00,1
GHCND:USW00094789,DSND,2015-02-01T00:00:00,28
GHCND:USW00094789,DSNW,2015-02-01T00:00:00,3
GHCND:USW00094789,DT00,2015-02-01T00:00:00,0
GHCND:USW00094789,DT32,2015-02-01T00:00:00,28
GHCND:USW00094789,DX32,2015-02-01T00:00:00,14
GHCND:USW00094789,DX70,2015-02-01T00:00:00,0
GHCND:USW00094789,DX90,2015-02-01T00:00:00,0
GHCND:USW00094789,DYFG,2015-02-01T00:00:00,5
GHCND:USW00094789,DYHF,2015-02-01T00:00:00,1
GHCND:USW00094789,DYNT,2015-02-01T00:00:00,20150220
GHCND:USW00094789,DYSD,2015-02-01T00:00:00,20150204
GHCND:USW00094789,DYSN,2015-02-01T00:00:00,20150221
GHCND:USW00094789,DYXP,2015-02-01T00:00:00,20150202
GHCND:USW00094789,DYXT,2015-02-01T00:00:00,20150222
GHCND:USW00094789,EMNT,2015-02-01T00:00:00,3
GHCND:USW00094789,EMSD,2015-02-01T00:00:00,8
GHCND:USW00094789,ADPT,2015-03-01T00:00:00,-5.82
GHCND:USW00094789,ASLP,2015-03-01T00:00:00,1019.4
GHCND:USW00094789,ASTP,2015-03-01T00:00:00,1018.8
GHCND:USW00094789,AWBT,2015-03-01T00:00:00,0.2
GHCND:USW00094789,AWND,2015-03-01T00:00:00,11.9
GHCND:USW00094789,CDSD,2015-03-01T00:00:00,0
GHCND:USW00094789,CLDD,2015-03-01T00:00:00,0
GHCND:USW00094789,DP01,2015-03-01T00:00:00,15
GHCND:USW00094789,DP10,2015-03-01T00:00:00,10
GHCND:USW00094789,DP1X,2015-03-01T00:00:00,1
GHCND:USW00094789,DSND,2015-03-01T00:00:00,11
GHCND:USW00094789,DSNW,2015-03-01T00:00:00,4
GHCND:USW00094789,DT00,2015-03-01T00:00:00,0
GHCND:USW00094789,DT32,2015-03-01T00:00:00,19
GHCND:USW00094789,DX32,2015-03-01T00:00:00,1
GHCND:USW00094789,DX70,2015-03-01T00:00:00,0
GHCND:USW00094789,DX90,2015-03-01T00:00:00,0
GHCND:USW00094789,DYFG,2015-03-01T00:00:00,12
GHCND:USW00094789,DYHF,2015-03-01T00:00:00,3
GHCND:USW00094789,DYNT,2015-03-01T00:00:00,20150306
GHCND:USW00094789,DYSD,2015-03-01T00:00:00,20150306
GHCND:USW00094789,DYSN,2015-03-01T00:00:00,20150305
GHCND:USW00094789,ADPT,2015-04-01T00:00:00,1.2
GHCND:USW00094789,ASLP,2015-04-01T00:00:00,1015.7
GHCND:USW00094789,ASTP,2015-04-01T00:00:00,1014.8
GHCND:USW00094789,AWBT,2015-04-01T00:00:00,6.85
GHCND:USW00094789,AWND,2015-04-01T00:00:00,12.5
GHCND:USW00094789,CDSD,2015-04-01T00:00:00,0
GHCND:USW00094789,CLDD,2015-04-01T00:00:00,0
GHCND:USW00094789,DP01,2015-04-01T00:00:00,9
GHCND:USW00094789,DP10,2015-04-01T00:00:00,5
GHCND:USW00094789,DP1X,2015-04-01T00:00:00,0
GHCND:USW00094789,DSND,2015-04-01T00:00:00,0
GHCND:USW00094789,DSNW,2015-04-01T00:00:00,0
GHCND:USW00094789,DT00,2015-04-01T00:00:00,0
GHCND:USW00094789,DT32,2015-04-01T00:00:00,0
GHCND:USW00094789,DX32,2015-04-01T00:00:00,0
GHCND:USW00094789,DX70,2015-04-01T00:00:00,4
GHCND:USW00094789,DX90,2015-04-01T00:00:00,0
GHCND:USW00094789,DYFG,2015-04-01T00:00:00,8
GHCND:USW00094789,DYHF,2015-04-01T00:00:00,4
GHCND:USW00094789,DYNT,2015-04-01T00:00:00,20150402
GHCND:USW00094789,DYSD,2015-04-01T00:00:00,20150430
GHCND:USW00094789,DYSN,2015-04-01T00:00:00,20150430
GHCND:USW00094789,ADPT,2015-05-01T00:00:00,10.22
GHCND:USW00094789,ASLP,2015-05-01T00:00:00,1020.6
GHCND:USW00094789,ASTP,2015-05-01T00:00:00,1019.7
GHCND:USW00094789,AWBT,2015-05-01T00:00:00,13.67
GHCND:USW00094789,AWND,2015-05-01T00:00:00,9.8
GHCND:USW00094789,CDSD,2015-05-01T00:00:00,58
